"","Codi","Altitud (m)","Superficie (km2)","Any","Perc_pob","Densit_pob","Perc_Densit_pob"
"353","082567",181,4.51,2011,0.212310473141842,186.474501108647,0.553205747246181
"354","082567",181,4.51,2012,0.216886562059645,191.79600886918,0.566421947067622
"355","082567",181,4.51,2013,0.21220199023921,187.80487804878,0.555459920366575
"356","082567",181,4.51,2014,0.212866544433077,188.691796008869,0.557968433341167
"357","082567",181,4.5,2015,0.21305026537621,189.555555555556,0.560578212111848
"358","082567",181,4.5,2016,0.214532389158266,191.333333333333,0.565433164983223
"359","082567",181,4.51,2017,0.21276648506295,190.243902439024,0.560119154328881
"360","082567",181,4.51,2018,0.217086851969903,195.565410199557,0.572327252011594
"361","082567",181,4.51,2019,0.217997353761126,198.0044345898,0.575166516171493
"362","082567",181,4.51,2020,0.2196381153569,197.339246119734,0.572799397869072
"363","082567",181,4.51,2021,0.2196381153569,197.339246119734,0.572799397869072
"364","082592",208,16.94,2011,2.29653790032263,537.012987012987,1.59313294308444
"365","082592",208,16.94,2012,2.30576742739942,542.857142857143,1.60319394365729
"366","082592",208,16.94,2013,2.30365678896049,542.798110979929,1.60540343058462
"367","082592",208,16.94,2014,2.28575144891828,539.433293978748,1.59512366885967
"368","082592",208,16.9,2015,2.27361848267249,538.639053254438,1.5929330932139
"369","082592",208,16.9,2016,2.29083714973414,544.023668639053,1.60771267308901
"370","082592",208,16.94,2017,2.30273843857174,548.170011806375,1.61393095655116
"371","082592",208,16.94,2018,2.29516427961377,550.472255017709,1.61097135071806
"372","082592",208,16.94,2019,2.30032370043795,556.257378984652,1.61582552142379
"373","082592",208,16.94,2020,2.37653376504151,568.476977567887,1.65006848285893
"374","082592",208,16.94,2021,2.37653376504151,568.476977567887,1.65006848285893
"375","082763",354,43.31,2011,0.0792693086403546,7.25005772338952,0.0215084291771817
"376","082763",354,43.31,2012,0.080736962986365,7.4347725698453,0.0219567569723993
"377","082763",354,43.31,2013,0.0796696964534458,7.34241514661741,0.0217162481348281
"378","082763",354,43.31,2014,0.0805440978935967,7.4347725698453,0.0219848901265929
"379","082763",354,43.3,2015,0.079675304402123,7.36720554272517,0.0217872533426802
"380","082763",354,43.3,2016,0.0787366259860766,7.29792147806005,0.0215670043857415
"381","082763",354,43.31,2017,0.080841345140468,7.52712999307319,0.022161497068717
"382","082763",354,43.31,2018,0.0819613624784328,7.688755483722,0.0225013426090912
"383","082763",354,43.31,2019,0.0788501066795561,7.45786192565227,0.0216637191523103
"384","082763",354,43.31,2020,0.0784774389702181,7.34241514661741,0.0213121872997093
"385","082763",354,43.31,2021,0.0784774389702181,7.34241514661741,0.0213121872997093
"386","082943",222,22.13,2011,0.660661722012128,118.255761409851,0.350824195629763
"387","082943",222,22.13,2012,0.661942802124235,119.295074559422,0.352308417708597
"388","082943",222,22.13,2013,0.68796536623007,124.084952553095,0.366999082132096
"389","082943",222,22.13,2014,0.675119627996328,121.961138725712,0.360643477579129
"390","082943",222,22.1,2015,0.686606306587574,124.389140271493,0.36785965811003
"391","082943",222,22.1,2016,0.690689643143684,125.429864253394,0.370673545966267
"392","082943",222,22.13,2017,0.691615066247746,126.02801626751,0.371053710465856
"393","082943",222,22.13,2018,0.702455641181523,128.965205603254,0.377420023575251
"394","082943",222,22.13,2019,0.705745072478627,130.637144148215,0.379476910393362
"395","082943",222,22.13,2020,0.737391785040917,135.020334387709,0.391911734528646
"396","082943",222,22.13,2021,0.737391785040917,135.020334387709,0.391911734528646
"397","082969",153,10.65,2011,0.604870265930859,224.976525821596,0.667428020131672
"398","082969",153,10.65,2012,0.621825056540948,232.863849765258,0.68770563039018
"399","082969",153,10.65,2013,0.636856504354275,238.68544600939,0.705946513266815
"400","082969",153,10.65,2014,0.630094976999907,236.525821596244,0.69941536893626
"401","082969",153,10.7,2015,0.635154542616297,237.663551401869,0.70284940126677
"402","082969",153,10.7,2016,0.629145508274821,235.981308411215,0.697378003964296
"403","082969",153,10.65,2017,0.623420680009622,236.056338028169,0.69500086328753
"404","082969",153,10.65,2018,0.622709450661967,237.558685446009,0.695221662634845
"405","082969",153,10.65,2019,0.629580263549768,242.159624413146,0.703429232883862
"406","082969",153,10.65,2020,0.631274493351628,240.18779342723,0.697172134564369
"407","082969",153,10.65,2021,0.631274493351628,240.18779342723,0.697172134564369
"408","083067",200,6.05,2011,0.169141518436426,110.743801652893,0.3285387931435
"409","083067",200,6.05,2012,0.176267344656567,116.198347107438,0.343163001163007
"410","083067",200,6.05,2013,0.172617675649133,113.884297520661,0.336829178714938
"411","083067",200,6.05,2014,0.176596686685961,116.694214876033,0.345068994156467
"412","083067",200,6.1,2015,0.17708398376522,116.229508196721,0.343728938508802
"413","083067",200,6,2016,0.170429911944545,114,0.336895718509168
"414","083067",200,6.05,2017,0.171105914561113,114.04958677686,0.335786625894555
"415","083067",200,6.05,2018,0.169337589745231,113.719008264463,0.332801631101691
"416","083067",200,6.05,2019,0.174788471772638,118.347107438017,0.343776610989114
"417","083067",200,6.05,2020,0.185828652655894,124.462809917355,0.361267330141202
"418","083067",200,6.05,2021,0.185828652655894,124.462809917355,0.361267330141202
"419","089024",91,15.2,2011,1.25593888689734,327.302631578947,0.970994402997635
"420","089024",91,15.2,2012,1.26922517589124,333.026315789474,0.983510633648762
"421","089024",91,15.2,2013,1.29074929600048,338.947368421053,1.0024855596281
"422","089024",91,15.2,2014,1.3132189873956,345.394736842105,1.02134467039052
"423","089024",91,15.2,2015,1.30902279113331,344.802631578947,1.01969494998703
"424","089024",91,15.2,2016,1.29990182838406,343.223684210526,1.01430341843394
"425","089024",91,15.2,2017,1.3105721137036,347.697368421053,1.0236961787766
"426","089024",91,15.2,2018,1.31408923204911,351.25,1.0279422473736
"427","089024",91,15.2,2019,1.32604885288962,357.368421052632,1.03808962739836
"428","089024",91,15.2,2020,1.35805454922362,362.039473684211,1.05086036664662
"429","089024",91,15.2,2021,1.35805454922362,362.039473684211,1.05086036664662
